contigName	contigLen	totalAvgDepth	0.bam	0.bam-var	1.bam	1.bam-var	2.bam	2.bam-var	3.bam	3.bam-var	4.bam	4.bam-var	5.bam	5.bam-var	6.bam	6.bam-var
contig_2727	17286	2.79032	0	0	0	0	2.79032	2.15062	0	0	0	0	0	0	0	0
contig_2728	5017	7.58455	0.138689	0.119471	1.05424	0.530123	3.19745	1.21032	0	0	0	0	0.89398	0.730267	2.30018	0.957751
contig_2729	941	19.4501	0	0	0	0	14.5095	2.84264	3.49937	0.389554	0	0	0.855879	0.617174	0.585335	0.243026
contig_273	916	1.60574	0.578329	0.539607	0	0	0.624021	0.234924	0.403394	0.240983	0	0	0	0	0	0
contig_2730	14286	40.836	1.81261	2.2081	0.1279	0.111547	33.5956	357.019	0.194963	0.156966	3.85548	11.0803	0.0911149	0.0828171	1.15825	1.59304
contig_2731	75676	19.1567	0.696409	12.1746	0.158488	0.807218	9.83344	9.13394	0.726439	23.9166	4.09764	26.0381	1.40836	53.5977	2.23597	7.41654
contig_2732	142913	77.1692	6.10516	125.897	12.3828	615.538	23.0164	142.828	6.56831	49.5398	15.8319	1388.14	8.42819	158.454	4.83658	70.1831
contig_2733	78695	16.1623	1.86583	35.9559	0.0210835	0.0206394	9.01968	9.63509	0.492189	1.13192	1.11323	4.20003	2.31618	7.97715	1.33408	4.76381
contig_2734	3603	7.96872	0	0	0	0	7.25891	5.53831	0	0	0.105126	0.0941017	0.151462	0.136669	0.453229	0.727543
contig_2735	993	2.91696	0	0	0	0	2.91696	0.0833589	0	0	0	0	0	0	0	0
contig_2736	1273	28.3215	2.22351	0.282442	0.308994	0.213708	11.0552	5.42831	3.02493	0.649994	5.80232	11.9859	0.771149	0.60444	5.13535	4.32033
contig_2738	105317	49.185	5.56296	136.21	5.50249	176.156	32.5029	187.781	0.577063	5.83537	1.40857	14.668	2.358	30.7947	1.27298	5.66192
contig_2739	3956	8.67078	0.378613	0.345715	0.109564	0.0975843	3.02181	3.62709	0	0	1.47189	14.1937	3.13032	62.1241	0.558592	2.3292
contig_2741	4187	107.751	0.732475	0.195998	0	0	11.6559	9.38529	0	0	41.1474	353.083	29.1501	213.292	25.0649	130.119
contig_2742	5492	25.6769	0.361475	0.230839	5.53575	6.90073	6.69581	6.49424	0	0	9.59285	4.93623	2.58705	3.25564	0.903969	1.18774
contig_2743	8088	20.0205	0.190224	0.154025	1.28282	6.53107	5.32061	2.87195	0.379819	0.235596	4.05052	8.70371	1.79793	2.93563	6.99861	4.24546
contig_2744	7951	9.91847	0.0421741	0.0403986	0.82451	0.613951	4.96488	2.26311	0.225612	0.174737	0.0151263	0.0148995	0	0	3.84617	4.1182
contig_2745	8462	29.0415	0.610924	0.881125	0.841795	1.24054	11.1665	1.90907	0	0	0.833373	2.167	10.0778	11.1571	5.51107	34.0039
contig_2746	108235	34.5416	2.8626	8.16028	4.50737	7.25458	8.72316	9.63354	0.117454	0.103576	8.97933	45.7324	0.395735	1.09244	8.95593	58.2178
contig_2747	16896	16.1492	0.525021	8.3722	0.475218	0.444175	4.02789	2.09255	0.0246029	0.0240022	2.55912	74.0024	5.7766	292.068	2.76078	24.9284
contig_2748	8858	21.0029	0.932476	4.82186	0.354961	0.422831	7.34761	6.80923	0	0	0.653996	0.479417	0.488631	0.461912	11.2252	4.56463
contig_2749	50850	20.8115	3.25107	17.0995	0.0507101	0.109459	4.0257	3.91562	0.781657	1.34306	2.96063	32.7295	4.02773	21.7822	5.71396	35.208
contig_275	643	685.568	134.377	54.1176	68.6207	17.5123	144.911	68.0612	172.809	101.378	78.4625	18.3507	73.1481	24.2442	13.2394	1.16211
contig_2750	49735	12.4656	2.64733	31.3095	0.728829	15.5209	6.98032	4.5624	0.0907532	0.317597	1.42727	25.4639	0.116547	0.303066	0.474539	3.75215
contig_2751	81773	20.062	6.22832	61.3032	0.0105117	0.0104119	3.99357	2.18272	0.339708	0.526019	2.60282	9.68502	4.50422	14.8376	2.38288	29.0252
contig_2752	26416	40.0436	0.985571	0.748427	0.914871	1.8815	27.8663	25.26	0.122249	0.107265	1.34748	0.87022	0.0287444	0.0279318	8.77842	14.6608
contig_2753	4758	155.053	1.92014	3.94719	19.8444	62.3843	5.7066	1.97768	63.9191	191.321	24.475	45.5012	12.3075	16.2839	26.8802	26.3411
contig_2754	34712	12.1895	4.49025	10.4399	0.201001	0.165412	2.776	2.07648	0	0	1.2205	1.19858	3.50171	3.09204	0	0
contig_2755	36681	12.3582	0.965454	1.64348	0.500862	0.325021	5.54723	11.3032	0.0577865	0.0544096	1.14404	2.26321	0.00771947	0.00766063	4.13512	8.36618
contig_2756	4731	56.5198	0.167212	0.139279	2.67889	4.42752	3.65008	2.16111	0	0	17.2242	28.4775	3.7136	51.6693	29.0858	224.589
contig_2757	229290	42.9692	5.63209	28.5334	6.35403	173.963	8.33536	12.9318	0.0151698	0.0208068	10.386	414.982	3.344	41.8421	8.90254	358.688
contig_2759	1930	24.0798	0	0	9.06798	7.41248	2.72753	1.46534	0	0	1.82921	1.15464	5.33933	10.4032	5.11573	17.1187
contig_2762	165655	12.9984	0.260983	0.396252	0.0152986	0.0194705	11.2108	22.8764	0.0563548	0.0533701	0.850742	27.292	0.429087	0.79783	0.175143	2.02061
contig_2763	12494	5.47942	0	0	0.79326	1.23409	2.25599	1.02962	0.45431	2.18533	0.138934	0.130503	0.133506	0.278535	1.70342	3.04959
contig_2764	9775	48.1585	1.01475	3.39319	6.10712	122.114	2.95636	0.277851	1.92665	10.1517	26.7165	106.169	7.3946	139.138	2.0426	5.28024
contig_2765	10135	35.428	23.1453	135.507	1.16044	1.15841	2.801	0.501339	0.322283	2.52679	5.86269	53.7534	0.751728	0.666988	1.38458	9.05056
contig_2766	2517	51.4216	0.739332	16.4599	0	0	9.49979	1.36761	10.73	4.7754	20.1977	44.4257	5.96198	1.8109	4.29278	0.577382
contig_2767	42144	11.2684	0.309973	0.251337	0.765062	0.506574	4.16288	4.43658	0.154355	0.130581	1.04679	0.961513	1.1644	1.20897	3.66498	2.89822
contig_2768	53306	38.2371	5.57619	11.3762	0.0691173	0.0774363	11.4809	14.0768	0.13846	0.274347	12.434	19.3404	0.781135	0.76535	7.75728	347.324
contig_2769	63350	4.51429	0.0222785	0.0217758	0	0	4.40188	2.99886	0	0	0.00574367	0.00570856	0	0	0.0843829	0.242258
contig_277	63079	645.06	107.925	10904.9	31.7412	2984.3	198.941	26179.4	63.3081	12046.1	57.7876	4832.65	122.036	22101.2	63.3205	2757.7
contig_2770	5436	21.5104	5.05694	69.141	4.60821	101.886	6.42963	6.3683	0.708097	2.43953	0.129966	0.332921	0	0	4.57756	1.46445
contig_2771	43788	65.8979	8.20411	376.153	24.7135	4016.93	10.4587	20.3287	0.110294	0.187648	19.2445	3257.48	2.49019	130.11	0.676612	7.03518
contig_2773	14590	22.7877	10.2768	6.68838	0	0	7.9606	4.14783	0	0	2.60457	0.799648	1.94571	2.72956	0	0
contig_2774	19461	5.50717	1.1002	1.4187	0	0	4.21092	7.72381	0	0	0	0	0.196054	0.157584	0	0
contig_2775	76798	64.9849	8.77915	32.608	3.42389	5.26588	29.817	176.512	0	0	10.4441	38.2381	12.3514	72.2981	0.169372	1.24162
contig_2778	2436	49.5669	0.0577428	0.0544322	0	0	20.8631	33.2134	5.26465	4.34712	0.256343	0.260748	20.7327	21.9982	2.39239	0.654282
contig_2779	28253	28.5306	0.371099	1.00819	0.418852	4.21789	7.79614	3.55755	0.0510977	0.0867784	0.587446	12.4903	14.6279	10.0327	4.67804	3.50265
contig_278	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig_2780	38190	401.624	56.1242	520.392	27.1623	152.156	117.016	1454.29	66.9828	983.61	31.3293	195.162	69.6288	643.826	33.381	159.134
contig_2781	28337	3.5946	0.315358	0.632914	0.00794693	0.00788392	2.90854	1.42646	0.0817043	0.0750294	0	0	0.0265725	0.0258831	0.254479	0.60379
contig_2782	16167	21.9705	3.31404	8.36416	2.04745	1.89169	5.1509	3.28088	0.255916	0.190432	4.55504	3.81608	0	0	6.64719	8.96386
contig_2783	25723	2.91898	0	0	0	0	2.79603	1.40062	0	0	0	0	0.122942	0.107854	0	0
contig_2784	23579	16.3563	1.7603	3.39996	0.480131	0.349025	6.84054	4.52688	0	0	0.200606	0.271793	1.66887	2.15013	5.40582	8.60212
contig_2785	16227	18.3596	3.84891	2.49091	0.0562294	0.0530778	6.43795	6.7427	0.104	0.135575	0.382099	0.806949	2.08577	2.35779	5.44461	7.9422
contig_2787	74244	19.2532	2.22208	31.2557	0.0261965	0.0255545	10.199	11.0945	0.603936	0.734906	0.0891705	0.125794	3.95448	6.27886	2.15831	6.1497
contig_2788	14548	15.8211	3.38693	16.6388	0.234685	0.241643	4.2433	13.1714	0.802611	6.0009	5.92874	126.292	1.11953	2.93936	0.105292	0.238189
contig_2789	393814	17.5997	6.12854	23.808	0.19983	1.82726	7.84323	9.37037	0	0	0.286282	4.08816	0.131084	0.573362	3.01076	382.073
contig_2790	99444	18.1651	1.5334	23.6797	0.100258	0.200163	8.40987	60.8072	0.511199	2.4691	1.70108	7.57231	5.82264	160.622	0.086692	0.09275
contig_2791	34488	34.8323	5.1791	57.639	0.19806	0.267419	7.67666	12.8798	0.124177	0.120757	1.29568	7.20294	19.3826	1494.53	0.976003	5.83522
contig_2792	90149	14.3415	2.64085	30.3561	0	0	6.76692	7.12302	0.0770786	0.0710709	2.77411	3.95258	1.22979	2.51351	0.852709	3.22299
contig_2793	10616	4.35572	0.154405	0.143588	0	0	2.97965	0.431243	0.179438	0.147279	0.0781578	0.0720519	0	0	0.964074	0.0346383
contig_2794	18657	23.7986	0.0203166	0.0199105	0	0	12.759	9.23639	0.308316	0.291175	0.0331226	0.032027	3.2914	1.29283	7.3865	3.62297
contig_2795	9864	11.9701	3.25674	1.69483	0	0	7.6994	4.81296	0	0	0.474779	0.249409	0.539222	0.248498	0	0
contig_2796	112049	15.4222	1.44635	27.8973	0.0702509	0.065301	8.73469	8.14175	0.19934	0.290021	0.0929946	0.113922	3.41789	44.9103	1.46067	4.7126
contig_2797	2509	13.036	0	0	0.301399	0.210652	12.2997	18.3355	0	0	0	0	0	0	0.43493	0.245874
contig_2798	2691	4.72806	0	0	0	0	4.72806	6.18789	0	0	0	0	0	0	0	0
contig_2799	178425	7.71637	0.0148703	0.0369737	0	0	6.68127	7.7332	0.00256906	0.00255845	0.52888	0.376137	0.488784	0.408885	0	0
contig_28	5715	0.391015	0	0	0	0	0.391015	0.532872	0	0	0	0	0	0	0	0
contig_2800	49620	5.66624	0.0307055	0.0297766	0.0958156	0.0899527	5.37908	2.95683	0.00280978	0.00280359	0.00828785	0.00821219	0.0627855	0.195178	0.0867596	0.10191
contig_2804	206546	282.151	41.8611	190.153	25.5501	117.762	61.9528	80.4843	0.872624	0.909213	42.6946	153.798	1.04489	1.19287	108.175	1373.09
contig_2805	139264	273.996	44.8241	163.827	22.3299	79.6393	58.1087	91.5253	0.875404	0.696722	40.8677	173.833	0.789008	0.808031	106.201	975.032
contig_2806	790914	259.95	41.6772	328.515	21.423	286.038	64.9714	96.3137	0.806693	0.888557	36.0189	253.259	0.742277	1.87376	94.3102	1995.1
contig_2807	215341	54.1328	2.88408	8.961	1.33951	1.49849	20.4543	33.2189	0.0549744	0.0518968	4.47907	50.2949	1.28727	1.92263	23.6336	6181.09
contig_2808	11191	18.5171	2.42913	7.14703	0.0180237	0.0177005	9.71651	38.3073	0	0	4.62232	40.5574	1.28367	3.06594	0.447423	0.591264
contig_2809	9871	12.1402	5.3908	64.0317	0	0	5.33032	10.7686	0	0	0.467956	0.625969	0.951137	0.20267	0	0
contig_2810	55138	39.1201	2.99836	8.92896	0.733324	1.75008	22.1266	46.5958	0.119681	0.105328	3.36288	55.5755	0.626755	3.58654	9.15251	47.6342
contig_2811	27939	72.7324	4.37965	2.14407	9.13549	5.18771	14.953	16.8875	1.19069	0.648217	22.4673	21.7469	4.65332	3.91206	15.953	24.8186
contig_2812	29241	34.091	2.73243	5.62384	2.16184	3.97072	7.66464	13.4157	0.185865	0.151287	19.8529	184.728	1.17332	2.60319	0.319961	0.368125
contig_2813	16912	18.3483	0.0671161	0.0626194	0	0	5.37639	1.56212	0.0237442	0.0231808	3.00078	4.46453	1.12379	0.816699	8.75653	29.8148
contig_2814	49065	17.8065	0	0	0	0	9.71649	26.8249	0	0	8.08513	23.9799	0	0	0.00492691	0.00490319
contig_2815	114938	169.136	0.422806	0.632136	0.366371	1.05567	108.407	2913.05	0	0	0.196597	0.157976	0.127278	0.134031	59.6155	1124.04
contig_2816	16766	6.57433	1.66713	1.60676	0	0	4.56307	2.2057	0	0	0	0	0.344126	0.225709	0	0
contig_2817	6062	21.003	4.77842	16.1776	4.00812	20.8246	6.63819	7.42845	0.91864	2.23981	0.798376	1.55235	3.8613	39.2594	0	0
contig_2818	327947	31.3769	0.785273	18.0279	0.561183	29.0162	5.51145	7.82808	0.250423	0.387949	0.602794	0.684716	23.3399	795.084	0.325924	3.60884
contig_2819	21065	3.29003	0.0396844	0.0381211	0.00511595	0.00508677	3.24523	1.63671	0	0	0	0	0	0	0	0
contig_2820	28486	35.9433	0.564159	0.661837	0	0	4.21351	3.60766	0.0343027	0.0331143	0.146739	0.125167	30.9846	41.9035	0	0
contig_2821	78677	34.0452	0.858609	0.864485	0.838922	0.9408	19.9699	52.6955	5.77936	9.81379	3.3712	3.94055	3.06172	4.43051	0.165497	0.138066
contig_2822	22783	21.2442	0.654133	0.509838	0.105156	0.0940815	14.0642	34.2692	3.03331	2.32502	1.67764	1.14715	1.70972	1.87324	0	0
contig_2823	35392	4.34266	0.145792	0.773845	0	0	4.19687	4.00174	0	0	0	0	0	0	0	0
contig_2824	14714	3.27314	0	0	0	0	3.15518	0.600051	0	0	0	0	0	0	0.117962	0.104054
contig_2825	29444	15.7443	2.56192	12.3205	0.599986	1.49496	4.89039	14.8554	0.00587151	0.0112984	4.08845	44.8572	2.58838	28.7483	1.00932	4.94684
contig_2826	1120	6.82474	4.48557	3.96316	0	0	0.979381	0.0202144	1.06907	0.376031	0.290722	0.206415	0	0	0	0
contig_2827	31377	48.0072	31.9445	1117.38	0.243763	0.243181	6.33823	12.2075	0	0	5.32859	15.5964	3.90515	32.6172	0.246966	0.380275
contig_2828	15804	13.0845	1.70148	2.43638	0.152741	0.129413	5.89415	4.03602	0	0	0	0	1.41344	0.82324	3.92264	2.03966
contig_2829	87910	58.8748	6.70762	8.85496	1.35768	4.80726	11.971	11.4846	0	0	1.23157	2.20331	35.7497	78.4563	1.85719	1.25167
contig_283	2236	23.7076	0	0	0	0	23.0168	34.9431	0	0	0	0	0.690796	0.2137	0	0
contig_2830	47099	7.88975	0.391361	1.80823	0.064815	0.0606045	6.65264	4.36009	0	0	0.766065	0.812719	0.0148672	0.0146481	0	0
contig_2831	101827	5.07409	0.0997767	0.509537	0	0	4.95666	6.13847	0	0	0.0129429	0.0232167	0.004711	0.00469531	0	0
contig_2832	20144	23.4202	0.0338101	0.0516642	0	0	3.33055	1.56767	0	0	0.714114	0.204214	19.3417	131.706	0	0
contig_2833	15702	27.7383	0.055427	0.0523576	0	0	7.25945	6.22086	0.55562	0.371783	0.393776	0.238704	18.5928	173.035	0.881237	1.87832
contig_2836	24573	4.10588	0	0	0	0	4.10588	7.04184	0	0	0	0	0	0	0	0
contig_2837	56681	4.77527	0	0	0	0	4.41158	6.58737	0	0	0.176646	0.145448	0.187048	0.152151	0	0
contig_2838	3324	13.2489	2.23503	4.14272	1.08538	3.73249	4.53434	1.94695	0.329238	0.220913	1.62854	2.54492	3.39319	8.14422	0.0431632	0.041313
contig_2839	4786	40.5306	1.24978	0.61807	2.49418	0.634042	12.354	18.3448	9.3846	7.50135	0.644953	0.45258	14.4031	22.3456	0	0
contig_284	17228	13.1207	3.59503	63.7961	3.49233	46.5163	3.69493	2.6204	0.388102	2.01706	1.34167	4.5714	0.356482	0.622279	0.252196	0.659719
contig_2840	98846	23.0594	1.28551	11.5291	0.123166	0.945012	20.362	39.5546	0.31594	0.973157	0.0529302	0.085526	0.539292	3.20668	0.380563	0.795474
contig_2841	7225	29.756	0	0	3.32155	2.73808	3.50177	0.585638	2.14474	0.92365	4.13357	2.97412	0.0876325	0.0799746	16.5668	22.6553
contig_2844	30579	129.539	22.4023	421.856	2.48441	17.8103	93.194	2398.65	0.209044	0.199372	5.68895	50.1418	2.62171	13.6411	2.93881	39.574
contig_2845	1849	12.6498	5.28252	4.14501	0	0	3.74102	0.307456	0	0	1.30724	2.14113	2.05121	0.935546	0.267805	0.196199
contig_2846	30849	6.11212	0.249129	1.06881	0	0	5.26232	13.8014	0	0	0.467247	0.387132	0.111502	0.253534	0.0219225	0.0214503
contig_2848	3229	4.09451	0	0	0	0	2.79506	1.24029	0.414745	0.337669	0.224424	0.174106	0.265346	0.226858	0.394933	0.239028
contig_285	29199	316.777	59.0635	861.812	35.131	310.013	76.3208	330.353	111.61	2860.15	5.72371	18.4986	25.7988	381.89	3.12909	9.30504
contig_2850	13649	26.0242	6.44107	55.4885	0	0	13.2423	10.7419	0.0294096	0.0285456	4.0686	19.4592	2.24276	5.61119	0	0
contig_2853	4683	36.4116	5.15751	1.1839	0.21884	0.221297	9.54533	2.30848	3.88286	0.513407	7.2559	4.03466	3.18928	0.387354	7.16192	1.35593
contig_2854	2701	49.8459	13.5837	29.6556	3.392	0.658819	15.2121	11.2566	1.49471	1.49008	1.37632	0.2897	4.68248	2.30936	10.1047	29.0794
contig_2855	940	0.463291	0	0	0	0	0.463291	0.56329	0	0	0	0	0	0	0	0
contig_2856	4532	885.072	138.13	54.1816	56.1572	86.839	223.614	192.571	191.652	138.738	70.8932	36.6117	132.343	75.7446	72.2834	16.3678
contig_2857	2926	974.78	154.826	113.134	66.6045	17.3615	255.301	139.534	175.805	189.065	81.1776	29.6805	156.602	116.947	84.4636	53.438
contig_2858	4346	37.3174	4.64752	8.12879	1.42183	0.356446	7.77908	1.01983	0.696616	0.905099	4.86559	19.1355	13.7321	310.871	4.17469	11.9182
contig_2859	16201	10.1624	2.74949	9.75875	0.0788736	0.135816	3.60183	4.15427	0.182232	0.149025	0.59691	1.33059	1.59647	34.8129	1.35655	5.33514
contig_286	174237	72.7138	10.6035	33.6706	2.25549	4.32138	29.9519	113.938	0.000476773	0.00047641	7.68158	17.2929	22.2153	110.927	0.00545704	0.0104197
contig_2861	25302	6.51555	0.95893	2.94292	0.2106	0.295212	4.12055	1.91287	0	0	0.828642	2.72519	0.126073	0.110164	0.270754	0.197404
contig_2862	61778	5.4707	0.0415071	0.0397716	0	0	4.84247	4.73397	0	0	0.547008	0.918481	0.031966	0.0309037	0.00773999	0.00768123
contig_2863	18211	33.6657	12.1417	12.2258	0.2919	0.286687	6.27739	2.61313	0.416422	0.243032	1.91628	2.86465	2.2383	0.778767	10.3837	9.84366
contig_2864	41068	18.7486	3.58837	31.0657	1.4749	6.45253	8.17274	19.0247	0.129772	0.340436	1.38426	1.15865	0.776553	1.41566	3.222	29.8252
contig_2865	540	1.25385	0	0	0	0	1.25385	0.61149	0	0	0	0	0	0	0	0
contig_2866	1794	5.21776	0	0	0.422141	0.244086	4.79562	4.17731	0	0	0	0	0	0	0	0
contig_2867	69936	586.916	83.5273	1221	39.2035	295.602	172.283	707.215	93.9844	1633.93	45.3029	420.581	105.088	742.179	47.527	100.091
contig_2868	7578	37.2524	0	0	0	0	9.81664	9.46876	1.00175	3.59325	0.828891	2.71678	21.488	73.477	4.11712	14.0002
contig_2869	39846	5.89956	1.49441	1.26303	0	0	3.28618	2.0603	1.11898	1.40687	0	0	0	0	0	0
contig_2870	11396	7.16059	0	0	0	0	4.65268	3.99052	0	0	0	0	1.11702	0.474154	1.39089	0.303958
contig_2871	15525	10.7835	0	0	1.504	1.7668	8.39408	3.25691	0.752325	0.396267	0	0	0	0	0.133138	0.115423
contig_2872	22915	3.63989	0	0	0	0	3.46413	2.78085	0	0	0.175752	0.14494	0	0	0	0
contig_2873	5663	2.69363	0	0	0	0	2.61437	0.652772	0	0	0.0224923	0.0219881	0	0	0.0567749	0.0535578
contig_2880	17404	9.96111	0.168309	0.162929	0.596847	1.16323	5.81767	2.58308	0	0	0.0839226	0.0768859	0	0	3.29437	29.3372
contig_2882	78036	50.0415	1.57449	1.38318	0	0	4.29262	1.85652	0.0768431	0.0708963	0.637894	0.387866	43.1982	46.9901	0.261395	0.193122
contig_2883	16858	33.7755	0	0	0	0	9.12796	4.98483	0.161898	0.135695	24.451	421.135	0	0	0.0345942	0.0955365
contig_2884	81772	392.606	39.8297	2872.02	18.0508	764.731	106.072	5839.8	124.295	7096.64	22.4405	698.982	50.6091	3478.28	31.3086	1050.13
contig_2886	13234	11.9534	0.847677	0.929598	0.238306	0.288274	9.13704	10.9792	0.00771935	0.00766049	0.0901101	0.0820011	1.34286	5.99354	0.289667	0.997191
contig_2887	550	69.3075	16.335	12.4088	3.985	0.521078	39.72	14.4026	2.835	1.76219	2.4075	2.5378	3.315	0.607294	0.71	0.206416
contig_2888	571	60.5107	10.3777	2.80226	0.95962	0.0388419	28.3302	5.05026	5.46318	0.430188	1.91686	0.0906914	1.92162	0.0771743	11.5416	2.11076
contig_2889	1641	124.626	12.9631	2.95909	2.68679	0.585724	54.7572	37.1396	9.87793	4.09517	6.63984	4.59706	1.13414	0.559175	36.5667	87.2262
contig_289	975	4.23151	0.963636	0.0350837	0	0	3.26788	0.897815	0	0	0	0	0	0	0	0
contig_2890	1677	21.1932	4.84545	4.59867	0.961362	0.0646923	7.8389	3.66341	1.58415	1.15003	1.75704	0.514327	1.00393	0.125804	3.20236	1.63988
contig_2891	653	87.7038	6.9165	3.51492	0.461233	0.515923	31.2763	9.77805	6.75348	0.715999	0.322068	0.218775	1.46123	0.782857	40.5129	5.33398
contig_2892	19300	448.543	118.934	3433.25	31.0476	382.283	114.532	5406.46	32.8255	526.844	60.3324	617.314	12.8352	134.776	78.0358	4143.85
contig_2893	844	25.5576	6.81124	0.860425	0	0	10.7406	14.8071	5.183	1.35607	2.32853	5.22526	0	0	0.494236	0.250326
contig_2894	381494	248.872	40.6876	251.001	19.5357	169.962	57.0703	153.444	1.03006	1.23993	35.2287	235.344	0.657291	0.900102	94.6621	1584.8
contig_2895	562307	207.836	4.37499	78.8029	5.36325	147.601	155.676	912.859	1.26525	1.6435	3.63243	93.1004	1.68044	3.34266	35.8437	532.865
contig_2896	113318	12.9491	0.202275	0.551342	0.0014315	0.00142935	10.1763	23.6194	0.00384384	0.00382865	0.110765	0.185414	2.30218	2.76746	0.152269	0.404144
contig_2897	16309	8.35869	4.02055	12.2818	0	0	3.40033	1.76281	0	0	0.937806	1.6492	0	0	0	0
contig_2898	108150	30.058	7.81525	18.6971	0.0278333	0.0560184	11.1978	15.127	0.00559259	0.00557797	2.81942	7.65944	2.56006	4.13899	5.63208	142.948
contig_2899	547	2.92695	0	0	0	0	0.97733	0.0222121	0	0	0	0	0.974811	0.0246164	0.974811	0.0246164
contig_29	10440	78.3073	7.9895	6.40921	0	0	67.1508	275.39	0.0719145	0.0667621	3.09504	3.3917	0	0	0	0
contig_290	15757	153.498	92.6682	87.3581	0	0	5.57884	2.91942	0.335106	0.222846	0.174986	0.144355	0.00762478	0.0146186	54.7329	94.3674
contig_2900	6477	18.7711	5.29651	11.7643	1.5456	2.37564	9.53453	18.7029	0	0	1.80386	1.83488	0.192666	0.155567	0.397977	0.283232
contig_2905	60439	58.4129	4.9094	14.4202	4.35051	6.38305	10.4579	10.8198	0.108295	0.0965572	20.9137	73.046	3.43704	3.36433	14.236	21.355
contig_2906	76344	16.7027	7.96542	24.1908	0.227577	1.85454	8.06997	23.5605	0.0227183	0.0260864	0.195895	1.09481	0.0848361	0.252558	0.136297	0.361458
contig_2908	33887	25.3918	0.433322	1.87302	0	0	11.4457	7.33997	0	0	13.4314	170.365	0.0813943	0.0747411	0	0
contig_2909	38246	17.0716	11.1789	25.2754	0.425163	0.43914	3.13322	1.89007	0.0097648	0.00966885	2.28586	1.59094	0.0386392	0.0371314	0	0
contig_2910	22471	10.6199	1.92191	3.57592	0.159357	0.13397	4.8565	1.94881	0	0	0.011021	0.0109001	1.77237	1.1084	1.89871	0.709958
contig_2911	44942	32.5323	2.61899	1.7701	0	0	3.52518	2.23401	2.38208	2.35195	4.67427	6.46372	8.63953	11.261	10.6922	14.5674
contig_2912	27911	9.62483	0.318	0.216855	0.365873	0.423778	3.99092	2.71841	0.152516	0.129239	0.856597	1.1315	0.279457	0.201387	3.66147	2.91257
contig_2913	151248	23.0608	4.65824	28.5681	0.314187	0.833899	6.85192	18.5809	0.0904711	0.110443	5.53325	37.0541	0.902017	4.04741	4.71069	29.143
contig_2914	21738	53.564	17.7547	29.0455	0.435057	0.348617	3.94599	1.6824	0.550769	0.247439	9.71771	12.5261	5.92802	12.2809	15.2318	16.6738
contig_2915	45633	50.9234	14.3633	49.073	1.01539	0.841244	5.14089	3.42975	0.307587	0.253759	12.9071	30.2377	5.19143	8.55287	11.9977	23.2967
contig_2917	36514	10.2456	1.82975	6.31899	0.241695	0.320353	4.98966	3.7905	0	0	1.17894	2.72955	0.217935	0.232397	1.78759	5.36155
contig_2918	1210	13.1472	0.364151	0.552831	0	0	9.16415	0.713347	0	0	0	0	0	0	3.61887	0.339965
contig_2919	12180	8.32386	0.214381	0.524034	0	0	7.25977	26.4254	0	0	0.472236	0.249224	0.377473	1.66892	0	0
contig_292	34085	14.17	1.58347	3.66319	0.187682	0.953661	7.26477	12.0128	0.31855	1.38709	0.397643	0.991518	1.51879	5.15821	2.89907	16.4393
contig_2920	9314	11.5208	0	0	0	0	5.57628	3.67489	0	0	5.94457	6.52812	0	0	0	0
contig_2921	6891	168.646	83.4881	2445.9	19.4818	676.216	13.8347	87.4544	3.07937	7.06006	7.30396	90.4231	26.4571	827.859	15.0006	135.237
contig_2923	14229	16.0384	7.28262	36.3333	0.602955	0.239428	4.76682	10.5014	0	0	0.0451737	0.0431119	2.40784	4.72034	0.933021	2.2585
contig_2924	29760	46.6116	15.9345	122.565	0.325431	0.219567	14.2685	56.8216	1.59203	4.62899	5.18855	14.1096	2.76424	2.45429	6.53833	11.7228
contig_2926	7618	17.7161	0	0	0.245715	0.185401	17.4704	15.0764	0	0	0	0	0	0	0	0
contig_2927	63605	38.0377	2.2851	28.3649	2.94916	1.70689	9.80367	10.8705	11.3114	35.5803	0.154771	1.19563	8.61891	25.2627	2.91466	1.57327
contig_2928	42886	57.2421	16.4248	666.216	1.57818	12.2233	9.7664	8.3097	0.811213	4.38323	2.38455	10.5285	25.9411	1637.91	0.335853	0.963691
contig_2929	403155	8.4478	0.120758	0.975631	1.14984	1.15643	6.55349	6.94325	0.00183869	0.00183492	0.536576	0.776587	0.0630985	0.594766	0.0221982	0.144723
contig_293	597464	29.2039	0.23236	2.27529	0.372765	6.40308	21.5	22.6549	0.368108	8.13905	0.32721	4.60529	6.21843	13.5077	0.184956	1.96511
contig_2930	28328	39.7144	8.85496	52.0666	12.9779	164.815	13.2551	146.161	0	0	3.87455	9.09041	0.170062	0.141113	0.581801	1.69201
contig_2931	29270	14.9335	0.123077	0.107934	1.67483	5.98569	7.3318	40.6293	0	0	0.0447115	0.0427045	0.199691	0.159844	5.55941	18.9761
contig_2932	13754	3.20523	0	0	0.464863	1.27699	2.38797	0.977653	0	0	0.352396	0.389783	0	0	0	0
contig_2933	7072	169.07	52.6541	837.157	30.168	396.349	8.15039	0.980803	0.13421	0.116209	77.9633	2679.78	0	0	0	0
contig_2934	73945	19.2314	0.472308	0.680186	0	0	9.4823	9.57709	0.904736	1.14796	0.406166	0.345147	3.69181	4.17489	4.27407	5.71907
