contigName	contigLen	totalAvgDepth	0.bam	0.bam-var	1.bam	1.bam-var	2.bam	2.bam-var	3.bam	3.bam-var	4.bam	4.bam-var
contig_265	51253	57.3172	8.51954	12.5334	9.58613	17.2919	8.58744	10.1756	8.51954	12.5334	22.1046	68.3624
contig_2650	29964	145.328	16.8446	158.718	18.2798	105.114	37.1498	867.817	16.9033	157.278	56.1506	995.116
contig_2651	29090	100.788	11.1537	16.4488	15.8605	49.8935	24.294	73.3693	11.2317	16.9377	38.2481	129.061
contig_2652	13801	202.504	21.5761	30.7172	29.0374	23.9989	52.8491	254.61	21.5823	30.7176	77.4587	226.823
contig_2654	38108	489.333	64.5057	168.427	66.4166	325.32	105.697	386.394	64.5296	166.916	188.184	1697.63
contig_2655	5984	88.9619	13.6447	3.69026	14.6193	4.81976	6.61776	0.337334	13.6447	3.69026	40.4356	5.12312
contig_2656	37341	125.475	20.7878	81.8983	20.5715	98.4009	13.8312	68.6175	20.7878	81.8983	49.4965	391.404
contig_2657	8615	68.1466	10.1105	24.9427	14.2354	52.5893	7.14944	12.6872	10.1105	24.9427	26.5408	154.607
contig_2658	1091	13.4304	2.13177	0.167723	2.71307	0.760141	0.780021	0.171768	2.13177	0.167723	5.67375	2.16046
contig_2660	18296	49.9879	8.34592	3.53563	9.48462	5.68758	5.37242	1.03741	8.34592	3.53563	18.439	7.93024
contig_2661	69357	55.8369	7.08605	16	8.64593	9.81534	13.5063	23.8326	7.08605	16	19.5125	52.8168
contig_2662	25607	266.944	49.3088	510.837	38.8772	161.607	16.5167	67.2851	48.8551	417.344	113.386	1236.72
contig_2663	22059	579.632	95.3564	181.041	101.332	155.011	31.1444	66.2867	95.3564	181.041	256.442	1246.64
contig_2664	812035	1139.75	196.959	1134.71	181.756	911.363	66.2326	135.702	196.974	1128.45	497.826	6006.68
contig_2665	309407	62.0346	7.29993	9.51068	9.00954	10.8968	17.0368	27.7363	7.30198	9.50175	21.3864	40.6549
contig_2666	16926	44.1435	5.59704	3.93632	8.34675	3.99385	9.58387	3.95501	5.59704	3.93632	15.0188	14.6097
contig_2669	16880	198.4	35.7074	208.495	30.494	94.7859	27.3753	46.2818	36.9594	198.83	67.8638	1205.43
contig_2670	14096	96.4988	25.0403	113.454	23.714	77.5712	1.95934	0.0404413	24.3757	136.221	21.4094	155.484
contig_2671	45420	188.688	32.9097	321.359	29.2059	212.002	16.4757	38.094	32.9832	320.067	77.114	1429.02
contig_2672	11119	140.679	23.2307	151.164	22.5972	93.8962	18.4104	115.483	23.371	152.714	53.0697	742.707
contig_2675	84185	51.4964	6.21265	14.267	7.3582	8.455	13.5376	21.9759	6.21467	14.313	18.1733	88.2459
contig_2677	1399	107.362	16.3971	86.5373	18.9359	118.647	4.06725	9.22787	16.3971	86.5373	51.5645	1021.7
contig_2679	4044	43.6217	7.27478	4.14286	8.44299	1.24966	9.20981	1.89712	7.27478	4.14286	11.4194	2.13822
contig_2680	52366	149.148	26.4271	144.244	22.1146	134.028	10.8422	148.986	26.5779	152.053	63.1862	825.545
contig_2682	9352	197.964	15.5614	30.7159	25.4984	8.56703	68.6063	15.1715	15.5614	30.7159	72.7367	48.2888
contig_2689	1202	40.5836	4.73384	4.60467	5.67681	2.61287	4.14259	0.995828	4.62452	4.0159	21.4059	26.5382
contig_269	3186	113.416	6.42819	10.4551	10.5675	22.0458	47.4904	121.02	6.50165	9.93834	42.4285	71.9728
contig_2690	1055	147.627	16.0552	122.687	24.2453	239.473	27.8464	34.8689	17.2354	151.773	62.2442	1425.46
contig_2693	16726	446.026	49.9391	1642.95	66.4849	1190.63	121.519	1113.16	50.74	1665.57	157.344	10112.7
contig_2694	6255	2164.88	284.264	38679.7	338.235	58189.1	364.118	24658.7	284.276	38614.8	893.992	354514
contig_2696	512	716.727	101.776	1439.98	110.583	1140.56	85.674	250.73	101.461	1448.09	317.232	9336.95
contig_2697	576	80.3991	16.2653	7.28709	6.68075	1.47902	11.5141	0.645684	15.615	5.71969	30.3239	21.8807
contig_2698	651	562.808	101.036	66.6708	94.4391	71.0547	36.6587	16.8813	101.036	66.6708	229.639	357.767
contig_2699	736	124.363	21.9266	9.54162	10.7782	2.4259	20.5887	71.1483	21.9266	9.54162	49.1433	112.468
contig_27	17246	79.0137	12.5121	26.0391	10.8435	12.8188	14.8444	18.1793	12.4902	26.296	28.3234	148.504
contig_270	51929	226.336	22.6842	442.017	29.3464	704.804	69.6818	3066.14	22.4191	443.584	82.2047	5941.41
contig_2702	2016	141.193	21.9464	13.2486	24.6045	24.4279	8.21811	2.20065	20.6693	24.9797	65.7551	35.0708
contig_2703	2286	1864.6	284.838	515.601	310.142	614.665	122.051	57.1934	284.676	532.903	862.891	4500.1
contig_2704	1584	986.34	146.957	548.763	165.456	852.496	78.0788	240.116	146.957	548.763	448.891	5025.42
contig_2705	2025	140.281	25.8373	209.099	23.6272	192.173	0.936533	2.69447	26.0373	213.084	63.8427	877.092
contig_2707	18186	3537.9	410.956	24642	459.691	29819.2	981.823	47571.6	411.898	24273.1	1273.53	249632
contig_2708	13897	403.517	68.6302	2672.3	70.1812	2003.23	28.0873	123.514	68.3193	2673.59	168.299	12018.6
contig_2710	3288	157.259	29.4968	39.1252	19.6562	13.6271	14.7132	25.2419	29.4968	39.1252	63.8961	81.3679
contig_2712	14142	648.369	109.309	2754.63	116.506	3065.99	8.93196	2.68213	108.51	2833	305.113	19745.1
contig_2713	66333	194.105	21.7186	21.1939	25.8686	36.756	58.0381	63.4631	21.7173	21.1842	66.7623	158.451
contig_2715	21078	84.5563	16.6932	266.976	14.6369	139.171	5.00616	2.98555	16.2626	220.639	31.9575	744.272
contig_2717	17591	282.727	55.7053	3890.07	42.1135	2084.28	12.1717	31.704	55.0021	3703.4	117.734	14826
contig_2719	3836	96.908	14.0629	12.1162	25.7469	6.20591	3.4631	0.486402	14.0629	7.08595	39.5722	17.2815
contig_2720	59071	138.36	23.9911	54.9557	23.3025	55.5567	8.55537	5.80344	23.9877	54.89	58.5238	327.702
contig_2725	42447	70.4743	10.2545	19.793	11.4519	28.4785	12.9588	100.239	10.2862	20.3337	25.523	186.607
contig_2727	5853	55.2909	4.80642	2.05199	9.14308	4.4903	14.0224	8.37341	4.80642	2.05199	22.5125	23.2887
contig_2728	8504	100.778	14.7357	106.704	17.0577	56.1197	20.4355	152.138	14.7357	106.704	33.8137	344.111
contig_2729	9602	109.099	17.4996	11.6432	21.3315	21.8924	5.79253	3.82568	17.4996	11.6432	46.9756	137.172
contig_273	114733	288.099	27.6551	72.2004	38.6409	140.624	92.9653	586.58	27.6177	73.2742	101.22	818.668
contig_2731	48858	92.0971	11.155	16.2107	13.0499	23.8734	23.4652	34.6307	11.155	16.2107	33.2719	80.1414
contig_2732	11468	58.5665	7.84794	6.39883	10.3186	10.5427	4.99178	0.855927	7.84794	6.39883	27.5603	52.6073
contig_2736	11316	39.0496	5.33127	6.65717	8.00036	1.56308	9.2376	1.81809	5.33127	6.65717	11.1491	5.33656
contig_2737	150953	72.9286	13.7771	21.3995	10.4637	16.4886	9.69773	13.838	13.7771	21.3995	25.2131	47.3169
contig_2738	27646	172.468	20.3297	38.5942	25.1881	20.6518	45.7375	10.7361	20.4169	38.4003	60.7955	164.215
contig_2739	11147	75.3947	7.85396	11.2582	10.8562	4.78057	18.2452	1.70172	7.85396	11.2582	30.5853	21.7308
contig_2741	26151	349.387	62.7793	1454.51	48.9088	775.983	37.0844	310.965	62.189	1417.68	138.425	6022.29
contig_2745	872	94.8089	29.9598	42.2467	16.9834	27.6529	0.934903	0.0609441	29.4612	36.7011	17.4695	55.9996
contig_2746	12046	91.1295	12.9749	100.597	20.1236	74.0645	4.90678	5.88005	13.1351	94.4614	39.9892	328.805
contig_2747	17413	438.234	86.0707	2376.35	69.8439	1403.91	39.8463	69.1499	86.9716	2331.4	155.501	7190.52
contig_2748	26700	358.457	66.1789	1321.03	58.2036	1250.13	33.1073	341.183	65.1295	1231.4	135.838	6564.33
contig_275	10424	82.3471	9.61651	214.073	15.0933	228.058	20.4643	434.616	9.71618	222.676	27.4568	1236.24
contig_2754	2986	49.9334	12.0917	3.84909	8.20522	1.17482	0	0	12.0917	3.84909	17.5448	18.4561
contig_2755	40285	220.216	46.309	814.944	32.3222	423.279	6.9258	9.80249	46.3105	814.504	88.3481	2835.12
contig_2756	11185	99.3701	21.9813	43.5386	15.2794	21.5513	2.37082	0.893737	21.9553	43.177	37.7832	143.1
contig_2757	11035	38.7215	7.79982	29.7138	7.80873	12.9126	0.029582	0.0287086	7.79982	29.7138	15.2835	96.8354
contig_2758	6688	68.6806	17.1816	175.035	11.3463	54.1428	0.621138	0.937496	17.2161	175.904	22.3155	251.76
contig_2759	15863	61.7876	11.2522	9.30782	9.55355	7.52448	5.74683	1.02583	11.2522	9.30782	23.9828	22.9722
contig_276	17049	103.591	10.8744	91.4136	13.463	80.646	35.2121	498.318	11.019	96.8979	33.023	1600.91
contig_2762	1.88012e+06	296.366	63.0005	203.586	42.6433	108.988	7.07447	13.6113	62.9893	203.79	120.658	675.904
contig_2763	17859	114.971	17.6226	32.7377	20.328	16.9218	20.1462	26.8412	17.6226	32.7377	39.2517	75.1005
contig_2764	8888	49.2982	7.97162	56.8081	9.24765	19.5389	8.23163	52.2442	7.96613	56.1726	15.8812	89.4993
contig_2765	64225	51.7215	6.51735	5.14633	7.8689	5.56992	11.938	14.6498	6.54741	5.31658	18.8499	30.6441
contig_2767	15474	183.176	29.696	156.46	29.1338	136.796	14.825	7.31125	29.5474	159.03	79.9738	1331.49
contig_2768	19397	64.8331	11.1876	79.8356	9.33912	32.4549	7.99506	26.3145	11.1761	79.6374	25.1352	380.572
contig_2769	13979	180.304	39.2728	54.1006	24.4835	25.7458	2.69839	0.619352	39.2728	54.1006	74.5768	74.8834
contig_277	12056	62.5381	5.39467	9.35605	9.05989	17.0397	16.7179	68.8051	5.48018	11.4897	25.8855	363.167
contig_2770	15823	59.9361	9.10751	42.1249	10.2448	30.4103	5.32253	9.4793	9.10751	42.1249	26.1538	126.332
contig_2772	1598	375.956	70.9303	354.291	55.5014	192.947	2.94959	0.0492871	80.3101	427.327	166.264	2376.97
contig_2774	17258	63.308	8.44576	17.5824	8.94295	6.56349	14.744	15.7218	8.44576	17.5824	22.7295	14.6017
contig_2777	83051	60.4928	7.98717	13.8923	9.51405	12.5754	14.6987	28.3635	7.98086	13.6817	20.312	46.2499
contig_2778	15186	59.0373	7.51536	9.78009	8.10229	3.22951	13.3651	16.6461	7.51536	9.78009	22.5392	36.934
contig_2779	17795	66.8648	12.491	33.0934	8.85696	8.95734	6.28212	4.02453	12.491	33.0934	26.7437	107.153
contig_278	9035	91.275	7.33945	23.9168	13.4988	24.2896	29.0474	96.0362	7.32032	22.6091	34.069	196.369
contig_2780	20391	1196.43	195.492	9185.18	219.767	9037.73	22.9482	59.0231	195.176	9240.2	563.048	64986.1
contig_2781	3541	384.529	61.3064	251.781	69.0071	275.178	1.28517	0.459369	62.2339	262.1	190.697	1958.99
contig_2782	27363	392.564	61.9738	2060.07	65.9802	1505.07	8.63576	5.70922	61.9762	2077.95	193.998	12080.9
contig_2783	40058	80.4357	18.5489	70.7938	12.2897	20.2653	2.19583	2.46463	18.5449	70.835	28.8565	157.321
contig_2785	21627	481.283	84.0442	4602.14	74.0824	3600.42	10.7834	49.4931	84.1655	4616.67	228.207	32000.4
contig_2787	2710	516.075	81.5516	23.7105	94.4734	38.0039	48.8875	4.50632	81.5516	23.7105	209.611	110.465
contig_2788	65845	140.54	21.5884	122.887	21.9532	115.317	9.43754	17.465	21.5763	123.079	65.9847	954.648
contig_279	205773	289.449	27.7216	70.4378	39.9712	175.208	92.5088	775.021	27.7472	71.1232	101.5	906.371
contig_2790	7735	51.7446	10.0237	49.1636	8.36796	33.0173	1.17126	10.8659	10.0125	49.0377	22.1691	245.727
contig_2793	146563	76.4396	13.569	36.8772	12.0095	28.1529	5.48916	8.46925	13.569	36.8772	31.8029	228.196
contig_2794	8036	296.113	63.2601	1458.96	40.6858	745.151	6.53335	45.4121	63.1948	1463.53	122.439	7849.04
contig_2795	2927	242.057	64.933	422.803	22.7364	38.9391	0.234786	0.179719	59.4051	367.917	94.7479	556.963
contig_2796	192985	1482.87	287.134	2469.85	215.603	1994.58	81.8359	269.074	287.235	2465	611.065	14737.8
contig_2797	4104	80.4947	18.0546	88.7498	13.4962	32.8623	0	0	18.7385	73.8806	30.2054	181.207
contig_2800	40066	193.35	43.8335	110.343	28.4332	46.3343	4.06719	1.88681	43.8459	110.056	73.1702	235.962
contig_2801	18539	139.74	24.8739	104.171	21.8417	66.7142	17.903	51.7136	24.878	104.235	50.2434	442.968
contig_2803	2159	40.2195	9.36038	23.3412	8.00747	14.1311	1.56446	1.81867	9.32305	23.5229	11.9642	36.585
contig_2807	3676	75.7484	14.4989	43.5016	11.9776	32.0877	2.33012	4.39313	14.4989	43.5016	32.443	197.847
contig_281	129198	228.045	20.5076	96.408	30.6456	153.481	78.7348	975.297	20.5268	97.8346	77.6303	968.41
contig_2816	14555	92.4302	15.2047	86.86	15.9612	44.7043	11.6348	13.8441	15.2142	86.4996	34.4152	350.884
contig_2817	24329	91.4934	11.2825	22.695	13.4958	30.8445	15.5337	20.3652	11.3356	22.4757	39.8459	192.699
contig_282	23326	66.9588	4.24102	8.57101	10.0589	26.9998	23.2074	223.709	4.24102	8.57101	25.2105	237.032
contig_2821	2676	38.6105	6.44576	8.57031	5.80404	2.58059	0.72407	0.20146	6.48773	8.57385	19.1489	22.6829
contig_2822	12687	39.2955	6.3918	34.6729	8.50586	26.717	2.82516	11.1709	6.50211	35.2766	15.0706	153.308
contig_2824	14698	89.4404	14.7668	59.4273	14.8337	63.8897	7.29104	24.6224	14.9753	57.8288	37.5736	544.129
contig_2825	21554	77.3926	12.3743	40.1936	11.0834	24.5235	11.0905	29.7519	12.3539	40.0994	30.4905	223.622
contig_2826	15350	61.4044	10.4691	20.6931	8.14645	8.93135	7.18553	3.16896	10.3946	20.9032	25.2087	75.9515
contig_283	10346	207.08	23.4498	1383.03	30.633	1504.65	47.1052	4153.29	23.681	1394.12	82.2113	13815.8
contig_2832	1561	57.7413	15.5833	120.253	6.63997	12.2178	3.51382	11.8061	15.5833	120.253	16.421	160.203
contig_2836	5061	83.6227	13.6149	12.3187	13.9682	28.3555	3.60171	0.588406	13.4132	12.441	39.0246	107.418
contig_2837	3458	27.4837	4.73216	4.28258	7.14752	5.26763	0	0	4.73216	4.28258	10.8718	9.24205
contig_284	26359	194.273	19.3433	552.214	28.8722	786.995	54.8041	3739.22	19.3558	563.78	71.8972	6387.44
contig_2847	3914	104.251	18.594	16.9964	17.2319	13.2479	2.12062	1.99771	18.4957	16.3275	47.809	72.0149
contig_2848	2254	40.8726	6.74192	4.73467	8.38118	2.2341	7.5347	1.9817	6.62738	5.04893	11.5875	4.7209
contig_2849	5800	194.28	32.1996	16.7357	32.5327	21.7594	15.906	4.68166	32.2485	16.2898	81.3934	235.802
contig_285	8774	205.762	26.8206	183.532	33.9768	254.373	41.3269	138.317	26.7506	188.189	76.8872	1962.1
contig_2852	20341	87.1556	13.975	95.0569	14.8131	102.172	7.70952	16.0543	13.965	95.5269	36.6929	851.105
contig_2856	5154	34.8098	9.70124	18.8816	6.73361	5.03093	0.685052	0.2158	9.65767	18.6383	8.03217	17.4327
contig_286	10770	188.474	15.9046	386.171	28.2643	1332.96	59.8676	2442.4	17.0301	390.152	67.4076	5157.19
contig_2860	3748	78.4391	12.8855	7.19545	12.4016	4.93822	6.95664	3.12301	12.8855	7.19545	33.3099	48.1107
contig_2862	135685	58.213	7.89801	8.27647	8.37713	6.83166	10.3727	8.66184	7.89856	8.27767	23.6666	28.1064
contig_2863	12496	72.6511	7.89041	3.91885	9.27191	3.08165	15.4833	2.36588	7.89041	3.91885	32.1151	10.018
contig_2865	17086	115.803	19.1533	139.062	17.5087	112.466	10.1799	13.5652	19.1555	137.337	49.8057	842.681
contig_2869	11276	121.661	21.1248	245.772	20.8551	224.61	8.41228	17.0863	21.2047	246.698	50.0639	1809.95
contig_287	30727	82.502	7.37325	23.807	12.0901	42.6881	27.7171	246.002	7.47667	23.7671	27.8449	214.277
contig_2870	18100	214.722	30.1535	484.776	30.4486	447.491	44.255	561.738	30.1318	483.667	79.7328	3505.88
contig_2876	18569	82.2103	12.9246	84.8413	13.3022	54.3974	7.9406	6.89448	12.9351	86.1875	35.1078	600.708
contig_2879	91740	156.757	27.3106	91.4824	22.3221	114.055	11.3512	12.5079	27.3103	91.5256	68.4632	538.057
contig_288	108321	242.077	20.3591	86.9698	33.0352	194.343	80.7018	1147.42	20.3492	86.3597	87.6319	1420.32
contig_2880	26240	88.0767	16.0757	23.2389	14.2842	12.0019	6.49256	10.1479	16.0757	23.2389	35.1485	54.3578
contig_2881	19360	88.0859	14.6144	145.132	11.592	50.6896	5.28876	2.98599	14.6144	145.132	41.9765	312.787
contig_2882	30583	171.552	32.7845	505.097	26.9653	256.522	10.7569	40.7206	32.8934	510.393	68.1519	1786.81
contig_2883	12282	73.1772	15.8655	122.846	11.7505	37.9051	1.73607	1.52658	15.9449	123.512	27.8803	283.89
contig_2884	114586	61.6515	8.28201	23.2504	10.8626	19.5848	13.5514	34.191	8.28201	23.2504	20.6735	87.8155
contig_2886	4324	117.355	17.6272	9.92617	18.9176	9.84414	13.4492	2.98329	17.6272	9.92617	49.7338	36.9783
contig_2887	2027	129.164	15.2435	4.56595	14.9664	2.17323	38.0751	1.31576	15.2435	4.56595	45.6351	4.13064
contig_2888	820762	96.7368	10.3529	13.5039	13.4139	16.3784	27.9076	44.3616	10.3524	13.5042	34.71	51.7535
contig_2889	105037	59.1206	8.43718	13.1921	7.74264	6.72669	12.2351	13.8259	8.43718	13.1921	22.2685	42.2955
contig_2891	133560	60.246	9.01671	16.8249	8.61012	9.32862	11.0929	20.3563	9.0118	16.6381	22.5144	38.2844
contig_2893	1165	38.5232	9.19507	3.05068	5.04335	0.169715	3.57044	0.27684	9.19507	3.05068	11.5192	2.99544
contig_2894	1636	114.703	16.3506	6.3478	17.2692	6.01771	10.893	3.09088	16.3506	6.3478	53.8392	64.5139
contig_29	195701	376.8	63.5837	119.538	48.997	91.7219	74.4152	208.003	63.5611	118.218	126.243	385.794
contig_290	2326	63.7551	5.7693	0.719161	10.3837	0.680719	24.6255	3.37827	5.7693	0.719161	17.2073	4.12393
contig_2900	3441	50.8286	12.4199	8.20755	8.24126	12.6708	2.35673	3.15716	12.4199	8.20755	15.3908	41.6341
contig_2901	365275	59.7119	6.1236	6.901	7.73099	9.3028	17.551	25.0112	6.1236	6.901	22.1827	34.759
contig_2904	29337	197.464	33.6216	132.967	31.3362	91.8881	15.7454	11.1912	33.6216	132.967	83.1395	710.929
contig_2905	26590	52.7593	5.63888	8.19774	9.46131	11.6336	12.4191	44.7698	5.63888	8.19774	19.6011	83.9997
contig_2906	65031	74.3089	11.2714	11.2005	10.2151	10.3078	13.0436	36.0515	11.2767	11.1829	28.5022	28.6992
contig_2907	425293	93.6224	10.0112	14.7307	12.9971	31.0019	27.485	95.5567	10.0107	14.7353	33.1184	124.521
contig_2908	14258	62.0382	7.08952	3.7416	9.60724	13.3883	15.0651	13.5337	7.08952	3.7416	23.1868	48.5321
contig_291	312867	69.5422	9.73903	25.1471	10.6135	27.002	13.3227	296.814	9.75289	26.4147	26.1141	223.45
contig_2910	17522	118.583	8.64236	6.74821	12.8354	14.0228	41.2893	56.4535	8.64236	6.74821	47.1734	46.9243
contig_2911	101290	65.9381	7.41439	19.5112	10.7102	18.6353	13.989	62.3153	7.41432	19.5105	26.4102	100.393
contig_2913	1459	74.2414	12.8075	5.70148	15.3384	9.99319	5.31551	1.47454	12.8075	5.70148	27.9725	38.6612
contig_2914	21302	44.9091	4.8403	11.9097	6.66783	13.1495	11.8245	33.753	4.81207	11.7513	16.7644	197.452
contig_2919	3880	96.1206	14.6861	4.58447	10.4928	6.00816	10.6697	0.536627	14.6861	4.58447	45.5861	11.6978
contig_292	53033	86.3592	10.4216	16.3799	12.996	30.6153	24.6839	35.2759	10.4372	16.3728	27.8205	123.451
contig_2921	274914	85.4641	10.7533	40.2152	13.3533	57.022	17.8977	142.891	10.7541	40.223	32.7056	208.301
contig_2925	4002	60.1282	7.42212	3.98941	8.96158	3.35246	13.9304	9.66761	7.42212	3.98941	22.392	5.06526
contig_2927	14249	163.014	23.7518	557.949	23.7693	596.771	29.2328	516.291	23.948	599.84	62.3125	3421.4
contig_2930	145532	200.315	26.604	419.023	29.2463	487.56	44.3932	645.676	26.5846	418.348	73.4869	3135.45
contig_2932	80591	209.528	27.5918	1500.66	29.8094	1512.97	48.9856	3393	27.595	1500.9	75.5463	11722.4
contig_2934	228777	78.1279	10.7562	52.4234	11.8825	111.489	12.9581	375.141	10.7551	52.4154	31.776	642.374
contig_2936	2637	87.7632	15.1994	3.83949	8.41657	10.3911	17.2895	3.44389	15.1994	3.83949	31.6582	23.3362
contig_2939	46136	62.3127	4.74429	20.8819	10.4106	58.7793	17.2961	159.837	4.74429	20.8819	25.1175	308.525
contig_294	12912	209.788	20.5283	133.213	34.6656	245.742	59.0526	605.926	20.5028	133.548	75.0383	1829.32
contig_2940	23211	57.589	9.24149	24.1971	9.76098	19.4723	8.35137	35.4058	9.24149	24.1971	20.9936	161.362
contig_2941	214358	154.767	26.2536	101.669	21.1533	69.8816	24.3769	105.463	26.2536	101.669	56.7291	410.226
contig_2944	4329	153.291	29.8253	205.752	29.2405	72.0327	6.40297	7.81082	29.9139	205.442	57.9081	518.864
contig_2945	9134	180.409	28.0191	200.294	28.3757	125.245	23.3163	30.9913	28.6076	189.397	72.0899	1160.52
contig_2946	12101	80.2997	13.4001	33.8032	11.7907	18.4229	6.76688	5.58996	13.4001	33.8032	34.9418	78.8672
contig_2948	14633	729.234	179.398	64854.7	119.036	29779.5	17.4458	232.483	178.818	65276.1	234.535	51069.5
contig_2949	36352	94.917	15.346	22.8348	13.228	9.89011	21.6021	35.4213	15.346	22.8348	29.3949	52.2861
contig_2951	13212	65.9646	8.15258	4.0233	10.5155	9.37285	9.23702	2.2448	8.15258	4.0233	29.9069	23.3538
contig_2954	13908	671.176	110.187	11250.8	95.9628	9110.83	120.852	12088.2	110.36	11226.2	233.815	49109.4
contig_2956	7975	1815.56	209.274	139.408	249.234	307.435	532.048	32.4139	209.274	139.408	615.734	776.473
contig_2957	34738	1733.45	288.091	9778.94	267.991	7862.07	232.322	4687.77	288.048	9774.92	657.003	46137.9
contig_2959	3111	1252.45	222.721	53.2985	181.94	77.2272	190.696	16.961	222.721	53.2985	434.366	250.019
contig_296	254441	266.356	24.4411	73.7402	36.5925	166.415	88.184	1110.27	24.4887	73.7148	92.6492	947.108
contig_2962	26212	142.523	18.6245	398.532	22.3632	418.418	23.6317	373.833	18.4593	386.35	59.4438	2993.21
contig_2963	31749	79.2866	12.7207	15.8078	12.6643	24.1562	11.8847	6.16483	12.7389	17.0348	29.2779	65.242
contig_2968	534209	527.693	62.426	144.335	77.5778	215.519	126.213	405.547	62.4286	143.886	199.048	1072.46
contig_2969	5537	66.7177	14.9664	48.8343	12.0704	8.73267	1.21051	0.536834	14.9664	48.8343	23.504	54.3873
contig_297	42410	125.119	12.1497	46.0506	14.5151	63.175	45.4613	390.831	12.3049	47.0088	40.6878	362.411
contig_2970	5755	93.9433	21.4689	98.1892	15.7715	44.3089	0	0	21.5715	99.1875	35.1315	194.015
contig_2971	2859	172.51	42.2207	41.9391	30.1381	28.6419	0.0494647	0.0965131	42.9059	38.1065	57.196	127.474
contig_2972	18675	65.9095	11.2201	23.0288	8.78769	11.7411	6.92583	7.20633	11.2031	23.3222	27.7728	91.5615
contig_2973	119046	51.8904	6.04487	10.5081	7.49718	8.8726	14.8658	34.5922	6.04487	10.5081	17.4377	50.5592
contig_2974	29914	95.1654	15.5884	306.352	13.4318	157.045	13.7634	186.231	15.5884	306.352	36.7934	1592.21
contig_2975	2417	74.9568	10.6268	15.9488	14.693	18.4027	7.7124	16.2744	10.6268	15.9488	31.2978	130.687
contig_2977	5304	97.7476	18.0435	80.315	17.8073	71.8372	10.4334	10.1928	18.0435	80.315	33.4199	492.989
contig_2980	5684	85.5705	18.1182	36.7669	11.6073	21.8031	1.79003	0.96981	18.1879	36.7204	35.867	119.318
contig_2982	175889	228.758	32.2322	80.2504	33.3425	60.2134	38.4463	48.1391	32.2966	80.6462	92.4408	364.423
contig_2986	4324	34.2901	8.54312	7.45178	4.30954	5.8452	0	0	8.82487	7.63867	12.6126	12.2527
contig_2987	10639	53.6039	7.48498	17.7867	11.1727	20.1189	6.77262	23.1416	7.49118	17.7617	20.6824	122.349
contig_2988	20611	205.2	29.2065	142.941	31.7002	126.155	37.8568	61.5433	29.1098	144.459	77.3269	716.363
contig_2989	18839	136.623	16.4862	30.1619	22.3224	30.6443	23.9235	12.0556	16.3929	30.4008	57.4978	117.881
contig_299	5765	186.085	22.3088	215.282	28.0753	256.664	51.663	970.032	21.9127	216.034	62.125	1499.11
contig_2993	1012	100.248	25.4768	6.5401	19.8132	2.53535	0.99884	0.0011601	25.4768	6.5401	28.4826	2.90273
contig_2995	8025	105.071	8.98006	11.0796	21.0335	19.159	21.3503	6.40942	8.98006	11.0796	44.7275	90.1118
contig_2998	4797	55.3133	11.3529	31.0918	11.8526	19.4606	0.128685	0.112155	11.3529	31.0918	20.6262	14.3392
contig_2999	737407	228.917	33.3322	98.9007	33.1631	79.8539	36.3327	113.262	33.3256	98.9708	92.7637	529.088
contig_30	1912	62.8326	8.36152	1.29059	10.7083	4.45324	3.18558	0.783838	8.36152	1.29059	32.2157	14.8597
contig_300	155870	282.31	27.3566	113.626	38.3646	220.886	90.8288	1448.44	27.33	113.813	98.4299	1419.75
contig_3000	3802	71.9463	11.8486	2.54698	12.6079	11.1383	13.4294	3.29836	11.8486	2.54698	22.2119	22.638
contig_3002	12067	83.7135	14.9386	16.8426	8.67114	4.66223	13.8099	7.49726	14.9284	16.7345	31.3655	45.3109
contig_3004	10547	162.746	29.9831	7.56027	20.5222	11.068	28.2591	5.38473	29.9831	7.56027	53.9982	57.7527
contig_3006	63606	72.3094	10.976	55.776	10.1295	38.6227	10.1408	18.8464	10.9678	55.7206	30.0953	385.809
contig_3012	2501	80.2029	11.9332	14.2811	19.7907	8.84296	3.45087	0.258758	11.809	14.4238	33.2191	68.2084
contig_3013	3771	347.376	49.1527	741.636	48.5598	703.877	71.636	1297.17	50.1687	852.373	127.859	4808.34
contig_3014	118113	68.6815	9.10493	28.7151	9.94825	41.78	16.0229	102.764	9.10987	29.0043	24.4956	251.737
contig_3016	16598	241.145	33.3986	49.009	33.4058	20.7253	59.5116	42.0357	33.3986	49.009	81.4302	65.5201
contig_3019	197043	76.2455	10.5409	10.9643	10.1569	12.6646	16.2458	16.4401	10.5409	10.9643	28.761	48.2504
contig_302	9772	150.446	13.8473	54.2488	23.3105	264.883	33.4236	575.982	13.5411	45.9424	66.3238	2477.74
contig_3020	2584	102.103	15.4429	106.657	14.0731	56.1332	8.52424	141.657	15.4429	106.657	48.6196	997.59
contig_3024	3166	55.6731	8.98574	12.3418	11.6356	3.89601	2.55836	0.502743	8.98574	12.3418	23.5076	10.1519
contig_3025	15572	54.8097	5.94767	7.53244	9.66755	14.5143	11.7371	41.4593	5.89684	7.92681	21.5605	71.8788
contig_3027	299094	87.477	14.0046	19.7649	11.881	16.3245	16.0113	32.5882	14.0352	21.1207	31.5451	92.2472
contig_3029	80603	109.766	18.8773	60.726	15.7264	32.4788	8.47699	5.51983	18.8735	60.6276	47.8117	221.92
contig_303	5064	162.823	13.9357	160.987	28.161	441.557	36.4888	533.371	16.4731	261.21	67.7645	2445.4
