contigName	contigLen	totalAvgDepth	0.bam	0.bam-var	1.bam	1.bam-var	2.bam	2.bam-var	3.bam	3.bam-var	4.bam	4.bam-var	5.bam	5.bam-var	6.bam	6.bam-var
contig_1352	4942	31.6851	0.0323456	0.0609377	3.84412	1.10137	16.1189	136.157	0.0436144	0.0417232	0	0	0	0	11.6461	73.1814
contig_1353	27689	30.8087	1.77915	4.4206	4.26348	9.33092	5.30571	31.9054	0.034315	0.0331253	11.8444	116.191	0.388177	0.640993	7.19343	59.5239
contig_1354	30788	32.9977	0.753084	1.76936	7.62546	11.6829	4.8905	38.4939	0.0208891	0.0204514	10.1372	59.1241	1.46106	6.63322	8.10954	70.0774
contig_1355	9850	43.4793	12.5346	545.698	3.35515	4.96775	9.51907	164.118	1.39268	8.57241	4.80577	165.412	3.66155	40.6034	8.21041	319.115
contig_1356	6758	84.8985	0	0	4.00257	1.59365	56.5014	225.78	7.55781	4.83656	14.4755	14.2324	0	0	2.36123	0.653583
contig_1357	29876	11.3829	0.0035659	0.00355485	4.56893	1.64687	0.633856	0.736005	1.6351	2.46106	1.75802	1.21277	0.0114714	0.0113383	2.77192	4.52581
contig_1358	14278	5.13916	0.0442384	0.0422831	3.63717	2.28154	0.06703	0.180285	0	0	0	0	1.39071	17.9544	0	0
contig_1359	63093	42.2303	2.80414	6.59579	5.59269	10.4316	11.3032	65.9613	0.16785	0.1397	13.6211	67.7522	1.30993	2.65724	7.43136	50.3074
contig_136	6607	346.984	4.92226	16.3615	11.4553	55.4103	244.083	16700.2	2.31748	1.78949	4.22007	8.37798	2.74663	2.96226	77.2387	1649.25
contig_1361	14298	21.626	3.40522	13.9042	2.94869	1.18065	5.91667	38.0193	0.29877	0.966424	2.80294	17.6489	2.92289	21.4297	3.33079	3.82381
contig_1362	18739	14.8648	0.170208	0.235954	3.64899	7.36546	1.07058	10.5858	0	0	7.13852	41.4999	1.08064	1.45928	1.75582	22.1682
contig_1363	16219	56.2073	4.84579	35.0137	6.96696	35.0055	25.9885	4416.74	1.21632	10.3728	8.00604	147.637	2.35242	9.20947	6.83129	58.7349
contig_1364	28545	21.07	2.1141	7.92556	4.28973	3.89839	6.14154	10.0495	0.0334566	0.0323278	4.26776	2.41033	1.41257	2.16965	2.81088	1.90234
contig_1365	8090	7.11159	0.029471	0.028607	3.29332	4.51433	2.60655	46.1973	0.0910579	0.0827849	0.10466	0.0936937	0.0918136	0.0833928	0.89471	6.1748
contig_1366	4616	4.12002	0.104344	0.186624	3.47425	1.41626	0.350425	2.10159	0	0	0	0	0.190999	0.154567	0	0
contig_1367	2634	97.314	0	0	4.11715	2.71566	60.9444	1514.17	3.9533	1.98572	18.4114	312.273	0	0	9.88768	35.4304
contig_1368	12261	8.80059	0	0	5.11031	2.62935	0.116506	0.539036	0	0	0	0	3.45702	3.57969	0.116753	0.352879
contig_1369	7700	28.8387	0	0	5.41762	5.58337	0	0	0	0	8.90808	19.3224	0	0	14.513	45.9943
contig_137	10452	80.8334	7.46408	36.9992	3.23578	1.78861	43.5513	793.649	0	0	4.23025	20.3119	8.20433	51.8772	14.1477	106.151
contig_1370	9023	19.6848	7.33495	130.868	4.22901	11.0547	2.748	18.6447	0.287051	0.443235	2.65637	21.3099	1.08825	6.65662	1.34115	7.3875
contig_1371	21345	56.1457	8.98117	35.2904	2.57136	1.76568	17.8145	134.863	0	0	10.0243	40.8016	16.7543	125.518	0	0
contig_1372	25221	54.1625	6.72638	116.602	3.87918	2.76217	24.185	1291.26	7.30438	54.1195	0	0	4.86746	13.8121	7.20015	96.9277
contig_1373	12464	15.67	2.95038	4.81414	2.50796	1.35949	3.67452	11.2594	0	0	0	0	4.04556	8.62893	2.49155	4.08541
contig_1374	6833	22.6971	0.0158611	0.015612	5.94748	3.48234	0	0	0	0	16.6747	9.68267	0.0591052	0.0556168	0	0
contig_1375	43698	10.2613	0.0433545	0.04146	2.59397	2.46909	6.77147	21.6483	0	0	0.827753	0.771807	0.0144209	0.0239615	0.0103334	0.010222
contig_1376	11946	24.7932	0.845795	0.294416	3.38064	2.75227	13.8972	150.997	0.0541709	0.0512376	0.540522	0.319608	0	0	6.07486	28.7471
contig_1377	15977	31.1497	4.04176	6.22265	2.77823	3.08475	17.7177	16.0411	0	0	3.26227	2.1448	0.996209	0.90334	2.35357	2.3847
contig_1379	79572	166.618	9.46454	561.356	4.61444	1.95746	73.593	5316.07	15.7454	22.581	30.3011	99.4031	15.0182	1208.12	17.8809	62.6193
contig_138	19797	69.9106	6.45574	17.1011	6.93841	15.5866	12.3267	62.9538	0.362905	0.284932	22.9338	215.47	2.98127	5.7006	17.9118	143.711
contig_1380	16689	13.4516	0	0	5.82121	6.6723	0	0	0	0	7.60977	121.44	0.0206179	0.0201949	0	0
contig_1381	22530	51.9243	6.66528	10.5015	3.67668	2.78341	3.02368	5.00926	0.0882038	0.080454	18.2009	58.7298	6.55286	9.14062	13.7166	32.6651
contig_1382	5578	8.98637	1.84912	0.642563	2.69602	0.965583	0.721629	1.96671	0	0	2.07664	0.661155	0	0	1.64296	1.90305
contig_1383	5299	59.7316	1.95708	2.09584	1.77277	1.63871	44.1705	1045.43	0.0419499	0.0401973	0.220237	0.171771	0.0471936	0.0449752	11.5218	131.823
contig_1384	7442	4.39317	0	0	4.39317	2.28223	0	0	0	0	0	0	0	0	0	0
contig_1385	15582	16.9534	10.0082	758.673	2.92509	1.83404	1.39386	7.85414	0.746954	0.262105	0.72246	0.677423	0	0	1.15682	0.979324
contig_1386	19909	8.16463	0.0141708	0.0139822	3.22466	1.03245	1.0249	1.25621	0.76512	0.419331	0	0	0	0	3.13579	1.5038
contig_1387	45863	23.3795	2.42771	26.1444	4.20904	2.72651	7.05574	40.5506	0.851552	26.7532	0.880931	4.06351	6.63945	98.2008	1.31512	3.08072
contig_1388	17116	73.9207	5.4697	168.485	3.33785	5.7971	43.2428	4540.86	0.197807	0.232923	7.88041	110.691	3.53902	25.2359	10.2531	80.5353
contig_1389	19356	7.48646	0	0	2.78975	2.14314	1.558	1.39342	2.04483	2.07438	0.0526919	0.0499104	0	0	1.04119	0.938946
contig_139	579365	256.67	36.3856	423.21	36.5064	65.9675	47.4358	691.109	0.651818	0.822077	36.4108	312.584	0.943827	1.35008	98.336	2670.58
contig_1390	17442	19.4029	0	0	4.26868	2.77608	0	0	0.0852996	0.0780296	14.5744	12.6145	0.18656	0.151801	0.287937	0.205069
contig_1391	3048	18.4876	13.8161	15.0725	4.6715	0.864088	0	0	0	0	0	0	0	0	0	0
contig_1392	3491	60.331	30.4547	187.467	14.2218	23.8542	14.6911	126.907	0	0	0.963484	1.87048	0	0	0	0
contig_1393	698	87.8887	83.5876	176.17	3.34124	0.342207	0	0	0	0	0.959854	0.320144	0	0	0	0
contig_1394	14789	32.3448	0.941048	0.932199	4.58447	4.43783	20.6325	611.27	0	0	0	0	1.44784	1.29267	4.73892	46.5855
contig_1395	4639	2.97973	0	0	2.51637	1.85761	0	0	0	0	0.308532	0.213404	0.154823	0.130888	0	0
contig_1396	50536	78.8613	0.937483	1.91289	5.32199	10.7831	47.2181	4151.3	0.391379	0.630398	1.39055	2.05241	1.47968	3.12839	22.1221	542.491
contig_1397	12837	243.56	64.9004	1546.74	2.71033	0.96091	104.793	5332.18	49.3307	5524.63	21.2942	276.972	0.130054	0.453291	0.401907	1.31498
contig_1398	12959	16.7869	0	0	3.26723	3.17233	9.6636	75.0888	0	0	0.647982	0.477217	1.85057	2.34029	1.35748	0.731933
contig_1399	6440	824.075	118.534	1397.33	3.49889	0.434488	387.557	17984.8	26.1114	6713.31	83.0507	2388.97	122.734	6898.78	82.5892	2474.13
contig_14	4170	412.536	27.6122	260.306	39.3174	78.5586	228.42	8165.72	34.1955	389.414	14.3192	117.638	54.6199	1331.39	14.0515	90.752
contig_140	472457	293.217	29.7728	356.73	35.9631	60.8592	94.4312	9760.86	1.10486	1.72442	37.5669	368.44	0.935267	1.53864	93.4424	2332.72
contig_1400	87941	151.692	1.86374	2.36071	6.64499	13.6776	104.391	3492.17	0.757048	0.687563	2.96973	4.24571	1.33031	2.06559	33.7356	305.397
contig_1401	4320	17.1357	1.44604	1.31836	4.60743	0.761875	4.29233	7.84802	0	0	1.89856	3.51599	0	0	4.89137	25.3432
contig_1402	56544	250.935	2.1892	1.43014	8.46274	5.99467	183.372	316.073	1.44053	1.75321	3.23047	4.75399	1.10349	1.57433	51.1366	43.3922
contig_1403	7157	25.2663	0.733838	6.24333	3.40274	0.350752	6.43556	18.5394	7.07792	42.9991	0.609248	7.18243	5.85286	17.0271	1.15413	0.945134
contig_1404	67226	51.791	9.80925	13.4278	8.11244	9.5421	10.9815	16.1889	1.74332	1.9059	6.77098	6.14558	9.01063	19.4318	5.36289	5.6876
contig_1405	29778	132.062	2.78696	215.323	5.24156	4.85602	80.4426	199.171	6.57432	5.75928	30.6384	14.7273	0.0266977	0.0260013	6.35183	5.1904
contig_1406	2545	50.4522	7.14029	5.30544	3.65595	0.292612	5.85595	4.561	0.45762	0.248313	2.44676	1.10112	29.9144	29.9788	0.981211	0.32672
contig_1407	17518	3.96499	0.00472133	0.00469977	3.52579	1.39737	0.156437	0.583237	0	0	0.0088093	0.0172651	0	0	0.269231	0.315045
contig_1409	6750	65.9835	16.3902	15.5888	7.63015	9.59575	15.7526	729.834	3.60985	122.464	8.03091	80.4737	13.4917	450.145	1.07818	1.55794
contig_141	1.07496e+06	210.824	28.3485	348.104	27.2988	39.4701	43.7263	1374.9	0.514888	0.616854	30.4909	269.253	1.7706	11.809	78.6743	2555.86
contig_1410	13230	9.40275	0	0	2.75023	1.74778	5.98165	26.6219	0	0	0.65237	0.617382	0.0185015	0.0181568	0	0
contig_1411	20252	71.6274	50.0425	140.615	2.94826	1.18953	0.529649	0.392704	9.49055	122.083	1.21097	0.59539	0.18436	0.364399	7.22112	8.56798
contig_1412	25182	42.1886	1.54203	3.14554	4.89785	11.7325	10.1961	84.8035	0.0429051	0.041056	13.5624	145.512	2.1528	4.18184	9.79442	75.5133
contig_1413	16442	261.341	2.95188	0.953314	6.56911	5.21057	187.573	212.493	1.64197	1.18278	3.65824	1.85173	4.46072	2.20617	54.4865	46.9471
contig_1414	15373	18.3029	0.0693687	0.064567	2.88018	3.4238	3.67694	13.1921	0.0961046	0.11502	8.77646	81.366	1.75484	3.8997	1.049	5.14447
contig_1415	8332	30.0114	2.63469	1.15724	3.81716	2.26285	13.7756	8.75208	0	0	2.40259	1.82012	1.53471	0.437812	5.84661	1.5201
contig_1416	20200	45.9039	9.93801	86.5929	2.13107	1.37452	21.4385	229.66	0.267332	0.239222	2.48284	3.36318	2.121	10.6235	7.52519	25.4082
contig_1417	11244	15.3509	1.76212	1.2422	3.90004	3.80946	2.21029	2.64997	0	0	3.81504	1.03022	1.07761	1.93448	2.58581	1.19461
contig_1418	10029	226.922	2.26491	1.0644	7.52596	9.77396	156.628	1375.56	3.12339	3.54596	2.67203	0.617508	2.71789	0.76742	51.9903	33.3002
contig_1419	109379	96.576	14.8254	186.716	4.3279	3.11348	26.8861	231.991	4.3488	8.99493	16.4478	292.928	19.5605	286.926	10.1795	27.3247
contig_142	11442	86.1079	8.46723	9.56535	10.5012	28.1914	19.3323	95.5757	0.180747	0.148078	23.3885	106.905	3.68987	8.50437	20.5481	75.94
contig_1420	4620	9.50022	0.0127517	0.0125929	2.52617	0.327239	5.53132	1.54829	1.09709	0.179406	0	0	0	0	0.332886	0.222142
contig_1421	4078	9.56085	0	0	4.57612	1.95149	0	0	0	0	4.98472	26.0412	0	0	0	0
contig_1422	33160	15.2125	1.96101	4.1858	4.00391	4.44864	3.17049	7.84795	0.834081	1.3315	3.37398	6.80602	0.0577401	0.0543937	1.8113	3.40915
contig_1423	4517	40.4813	5.35379	1.24788	1.54316	0.273396	21.5773	180.943	0.748111	0.188485	8.07213	1.97623	0.355393	0.229136	2.83146	1.31377
contig_1424	11170	27.0867	0	0	4.93004	1.58776	0	0	0	0	22.1219	6.58362	0	0	0.034755	0.0335547
contig_1425	10892	20.0848	0	0	5.4717	14.757	0	0	0	0	14.4686	141.614	0.124837	0.109284	0.0196425	0.0192573
contig_1426	7490	40.8274	4.52452	0.738849	3.71676	3.43561	20.2183	13.2656	0.195095	0.157074	1.50095	0.355221	1.42289	0.392896	9.24891	8.15779
contig_1427	6726	47.4662	4.95575	2.05628	4.60751	1.7865	8.03528	3.74198	0.232056	0.178222	26.0129	12.9651	2.94632	0.977062	0.676399	0.583037
contig_1428	56617	28.0817	2.66935	6.20818	2.97855	4.26439	4.6357	21.4818	0	0	1.19192	3.32529	16.5445	196.692	0.0616643	0.0578898
contig_1429	8696	135.661	1.39176	1.72605	5.12754	6.63715	99.0697	2763.26	0.171659	0.197196	0.452492	0.247793	1.37538	0.414011	28.0721	184.603
contig_143	199455	285.456	39.1307	586.952	33.8969	65.2185	68.7953	8793.04	0.917433	1.2529	40.8104	814.106	3.56378	131.327	98.3418	2985.15
contig_1430	4966	6.98962	1.54257	0.959764	5.44705	2.94253	0	0	0	0	0	0	0	0	0	0
contig_1431	12755	51.0788	1.54962	0.380715	3.83189	2.65824	35.1369	615.282	0	0	0	0	0	0	10.5603	145.149
contig_1432	12877	16.6357	0	0	3.43144	1.37862	0	0	0.329221	0.22086	0	0	0.616092	0.236553	12.2589	7.2757
contig_1433	9150	51.9484	0	0	3.10222	0.567739	48.7324	2468.8	0	0	0.113778	0.100839	0	0	0	0
contig_1434	15826	54.2342	14.6518	182.217	2.94087	3.90811	21.6536	567.086	0.407055	1.70605	6.2484	41.2996	6.53375	201.82	1.79867	12.4714
contig_1435	12717	15.1272	0.491366	0.418562	2.24477	1.92508	9.62314	135.959	0	0	1.672	2.56457	1.09589	1.78196	0	0
contig_1436	9947	5.78759	0.0572624	0.053989	2.33786	0.891802	0	0	0	0	1.64642	0.741006	1.69195	1.54878	0.0540982	0.0801693
contig_1437	44933	14.1157	1.29185	2.91227	3.6575	8.78567	3.39901	15.3479	0.0520733	0.0493601	2.54999	6.17968	0.873948	1.48825	2.29129	5.17023
contig_1438	11872	6.90215	0	0	4.29875	1.25392	0	0	0.263778	0.194212	1.79986	0.382263	0	0	0.539754	0.746376
contig_1439	32340	75.5745	21.8185	935.56	3.21684	3.8147	23.8869	825.967	1.86278	10.039	7.81438	203.388	6.29897	79.0686	10.6761	385.272
contig_1442	13188	502.799	123.547	4834.73	52.2684	421.834	75.4272	2197.64	81.7969	460.115	43.3681	2573.36	115.098	4258.39	11.2936	125.602
contig_1443	14315	61.2212	47.5799	619.816	2.29961	0.695806	1.87314	0.773462	0.920861	0.856516	0	0	0.394917	0.239001	8.15284	15.7164
contig_1444	34177	188.614	2.06031	2.01911	6.25083	7.69255	129.206	4011.37	0.993358	0.984594	5.07573	10.8142	2.26367	1.80011	42.7646	412.52
contig_1445	10052	45.8842	5.55363	3.4895	2.88103	0.850407	19.0462	11.4	0	0	4.80277	1.33069	1.68895	0.30419	11.9116	3.47085
contig_1446	14124	45.8204	0.89552	1.94136	4.44647	6.89567	29.0789	2675.61	0	0	0.17003	0.141136	0	0	11.2294	399.885
contig_1447	15448	2.79644	0	0	2.79644	0.570598	0	0	0	0	0	0	0	0	0	0
contig_1448	5416	17.207	2.2537	0.355743	2.80023	2.07367	5.97474	7.40719	0	0	2.7801	0.962455	0.435625	0.354945	2.96259	0.29508
contig_1449	11105	45.4464	7.63359	45.7649	6.87905	16.0514	16.2026	131.535	1.64938	2.31855	5.201	21.6766	4.30269	23.0245	3.578	17.0697
contig_145	3457	901.971	150.494	5578.7	25.0293	196.467	300.929	25181.5	59.6145	1533.98	157.667	6838.58	174.039	10732.1	34.1987	130.296
contig_1450	21360	53.7082	7.02947	6.68248	2.66676	0.963162	20.0995	25.5052	0	0	5.66167	3.26072	18.2508	19.06	0	0
contig_1451	27130	64.7021	14.0863	277.262	5.3755	3.6501	17.5555	475.352	5.34014	370.502	1.71494	5.27739	17.8311	242.204	2.79867	12.2518
contig_1452	15343	121.448	14.9347	1222.36	6.65379	5.62993	70.9333	1738.09	3.60061	4.25769	20.1466	143.827	0.0619364	0.0581123	5.11749	14.2415
contig_1453	8043	4.80147	0	0	4.80147	2.61374	0	0	0	0	0	0	0	0	0	0
contig_1454	22098	14.1059	1.57217	1.32567	2.48797	1.04843	3.87192	4.4014	0.108666	0.0968175	2.95936	4.02023	0.837115	0.749333	2.26873	2.32921
contig_1455	11843	6.66613	0	0	2.35902	0.541845	1.90285	0.541812	0.807492	0.625825	0	0	0.374498	0.23422	1.22227	0.348897
contig_1456	34769	40.173	1.62705	11.7551	4.29726	3.94155	14.4879	175.894	9.6577	54.6076	0.00805916	0.0079906	6.74387	68.2393	3.35122	11.5678
contig_1457	37587	41.9461	2.91004	283.684	4.35486	7.49034	18.3315	1144.41	4.38425	11.3815	10.3139	142.65	0.144483	0.485321	1.50707	8.75696
contig_1458	16868	77.7974	0.0212346	0.0207887	3.27814	1.06399	74.0338	216.196	0	0	0.46423	0.248777	0	0	0	0
contig_146	33486	88.4612	13.7268	582.823	12.6784	82.652	25.3136	942.7	4.72963	47.9163	10.7739	194.015	16.4255	518.44	4.81339	41.1482
contig_1460	6670	47.069	0	0	3.15276	0.796736	38.0775	30.1688	0	0	0.302454	0.210982	5.44663	2.06176	0.0897239	0.0816863
contig_1461	18770	27.1867	0	0	2.60548	0.939866	22.2482	15.5594	0.103061	0.0924417	0	0	0.476907	0.286028	1.75306	0.761404
contig_1462	29625	49.8955	20.7242	75.748	3.46578	2.14258	6.49774	13.1994	0.0314843	0.0304883	2.5484	28.4051	4.56366	17.0158	12.0643	20.2759
contig_1463	14954	22.8508	3.82018	6.4086	3.43441	3.48095	5.14949	18.3958	0.557079	0.246758	1.1657	0.617217	5.17151	20.2311	3.55242	4.57475
contig_1464	13038	6.57891	0.248448	0.991468	2.4799	0.878047	0.402545	1.65183	1.29345	0.308862	0.632449	0.365576	0.454997	2.17115	1.06712	0.623601
contig_1465	14533	53.1269	19.6132	19.7611	2.551	1.25052	12.0765	13.7594	2.17562	0.772667	4.15616	2.11422	4.77084	3.54935	7.78356	6.17126
contig_1466	18640	15.6149	2.0669	4.32086	3.69502	5.01888	4.75035	15.6569	0.107409	0.0958807	1.33889	1.11651	0.537642	0.505979	3.11871	1.64886
contig_1467	60507	47.6333	2.93698	5.29432	6.82201	7.94122	10.189	79.9712	0.286611	0.426594	13.1859	102.29	3.10372	7.91443	11.1091	80.6251
contig_1468	32906	159.336	0.615979	0.429575	5.74505	9.17455	111.124	5193.52	1.37358	2.10368	2.68073	3.69439	2.43397	4.81613	35.3631	192.927
contig_1469	3798	41.9641	4.45285	0.645416	4.9131	1.86881	24.9205	37.3185	0	0	0	0	0	0	7.67763	3.81425
contig_147	1.03259e+06	243.108	11.7839	192.445	73.7329	208.179	59.9946	632.436	34.1022	379.649	32.9154	344.068	21.6888	472.061	8.89026	94.2767
contig_1470	16158	35.6847	3.75725	85.5413	6.36051	6.83773	6.24007	74.9081	0.220827	0.172078	9.99444	170.394	1.78854	2.93007	7.32303	25.5345
contig_1471	8352	27.0667	0.609242	0.443648	4.54511	2.16878	21.8239	1561.08	0	0	0	0	0.0883931	0.0805894	0	0
contig_1472	6358	2.27142	0.149807	0.127392	2.12162	2.12131	0	0	0	0	0	0	0	0	0	0
contig_1473	2628	133.276	13.8228	536.811	3.62308	0.300349	43.9645	5615.43	14.1303	579.91	10.0589	306.858	30.2458	2027.04	17.431	851.997
contig_1474	5957	99.15	37.2981	912.65	3.59394	1.20329	32.5941	2286.2	0.382125	0.7184	16.6377	16.1219	8.54452	81.2005	0.099535	0.0896413
contig_1475	18922	142.372	32.4073	4595.23	3.84882	3.36303	49.3787	4678.41	18.7152	1206.65	16.8899	532.573	10.8332	705.184	10.2989	216.956
contig_1476	20556	37.0309	7.34799	33.597	2.61232	1.83924	11.9823	53.928	0.99162	1.77185	3.55131	8.30693	7.57512	32.4026	2.97025	5.82262
contig_1477	7181	4.6881	0	0	4.3193	1.31156	0	0	0	0	0	0	0	0	0.368795	0.232807
contig_1478	9786	77.3872	57.6708	258.979	2.72966	1.13652	0.938667	0.466469	7.64902	11.3544	0.259236	0.192045	0.185658	0.159093	7.95413	14.1558
contig_1479	29113	60.9943	13.5456	102.341	4.15264	2.7887	20.6429	458.709	0.19884	1.6731	8.13932	43.0577	13.6716	269.859	0.643442	6.28669
contig_148	244304	88.2278	12.1526	783.594	7.05213	8.67004	18.9519	3213.49	2.76959	206.604	4.50249	70.1108	37.1002	1172.73	5.6989	503.26
contig_1480	6541	300.219	61.2153	17747.2	183.629	352.611	26.9842	1200.3	20.7207	1336.12	2.82554	27.9219	2.87764	23.859	1.9662	10.5271
contig_1481	1143	26.7654	0.00100705	0.00100705	26.7644	227.573	0	0	0	0	0	0	0	0	0	0
contig_1482	3445	443.527	119.853	8600.36	10.3715	7.78836	152.462	1749.12	103.14	342.502	37.0968	519.511	7.03915	10.2666	13.5648	46.1907
contig_1485	19828	3.57968	0.0145848	0.0287894	3.17908	1.93427	0.199665	0.159794	0	0	0	0	0	0	0.18635	0.151624
contig_1486	15844	35.6163	3.40863	124.548	8.94042	61.6799	9.68797	233.64	0.0318593	0.0308424	6.4972	105.428	0.195935	0.252727	6.85434	101.47
contig_1487	2392	3.75825	0	0	3.05085	1.52176	0	0	0	0	0.707404	0.207073	0	0	0	0
contig_1488	10140	155.312	49.0779	1404.59	3.71612	5.29311	66.3259	2151.63	5.76497	18.135	23.9992	285.494	0.0675676	0.146478	6.36036	20.2185
contig_1489	4301	175.242	0.986027	1.50673	7.02457	4.38785	131.772	1408.91	1.07179	0.569765	2.49771	1.03655	0.176102	0.145122	31.7138	81.2512
contig_149	111054	110.424	10.0027	204.284	6.16346	13.2007	39.128	8516.45	0.892078	7.47207	13.3799	906.938	34.2301	2825.12	6.62807	417.948
contig_1490	10021	76.8144	1.10485	2.70527	3.50248	3.06274	34.4544	456.155	3.95958	66.0023	15.8342	169.954	7.98065	71.9597	9.97832	35.8448
contig_1491	9415	57.807	3.94539	4.68817	6.0504	9.07651	11.0484	55.9819	0.116244	0.102735	21.9156	169.829	0.957366	0.810697	13.7737	66.7556
contig_1492	10080	14.3288	1.64441	3.07974	3.2429	4.41703	5.03998	20.303	0	0	1.61561	3.74546	0.086002	0.0786131	2.6999	13.8942
contig_1493	36494	37.3617	2.08458	3.94209	6.47237	9.09646	4.47892	32.4289	0.0130145	0.0128541	8.36512	48.4427	0.62544	2.3909	15.3223	98.5048
contig_1494	20760	19.959	2.4212	2.56611	3.05973	1.93128	6.75691	23.2637	0	0	1.85264	2.49143	1.43925	3.02781	4.42931	7.18638
contig_1495	5811	33.4881	0.963964	0.60718	2.8979	0.0977054	5.67656	26.1146	0	0	1.69493	0.862195	21.3558	415.482	0.898958	0.188378
contig_1496	8964	18.6174	1.00431	0.339933	3.23712	0.694018	4.75664	2.15138	0	0	2.07125	0.756353	0.791582	0.164993	6.75652	2.19823
contig_1497	33179	73.7242	13.5306	22.5578	4.66103	6.28682	26.4991	121.34	0	0	7.54152	6.99594	21.4921	67.5843	0	0
contig_1498	16222	33.3076	2.61032	27.8041	3.08051	2.66481	12.6509	221.941	7.68355	34.5666	0.0105152	0.0104049	3.68367	9.2156	3.5881	28.1937
contig_1499	14583	15.9031	1.48029	1.86389	3.92877	1.92826	6.65336	100.871	0	0	0.00997714	0.00988461	0.365135	0.231827	3.46553	54.2476
contig_15	848	251.936	22.2564	148.59	40.1519	29.297	12.3381	12.0059	70.4542	1736.93	64.2278	1461.4	29.8181	167.081	12.6891	50.4355
contig_150	70991	49.5701	18.6876	858.578	13.1722	47.1556	6.57875	160.817	1.63671	17.1728	2.5552	43.5744	5.39599	485.99	1.5436	43.1432
contig_1500	2905	27.4515	0	0	3.88784	1.14756	0	0	0	0	9.84029	2.3877	0	0	13.7234	7.24083
contig_1501	6231	40.5844	0	0	3.06183	1.34585	23.4912	13.5923	0	0	0	0	0	0	14.0314	5.15568
contig_1502	7424	34.1273	1.6471	2.48555	2.52406	1.24652	20.208	11.2486	0	0	2.05472	1.20607	0.289524	0.328389	7.4039	2.3029
contig_1503	5600	5.95027	0	0	4.37468	1.20222	0	0	0	0	0	0	0	0	1.5756	2.81615
contig_1504	13004	6.79493	0.103314	0.0925985	3.12486	2.12083	0	0	0	0	3.56675	21.5728	0	0	0	0
contig_1505	5581	4.59363	0	0	3.9258	4.71644	0	0	0	0	0	0	0	0	0.667833	0.761842
contig_1506	11199	24.135	3.03901	10.8956	2.4395	0.437537	0.00796452	0.00790179	0.970948	0.394557	0.181283	0.14842	17.1997	57.5046	0.296678	0.742454
contig_1507	6554	240.819	50.5351	127.548	2.36586	0.389148	109.863	459.156	29.3206	162.161	0.0996252	0.089714	15.6516	16.8004	32.983	49.3563
contig_1508	3452	192.54	10.4025	1.8534	2.87492	0.109466	85.2023	718.175	0.703513	1.34468	63.5896	66.0476	23.2853	47.9695	6.48153	7.27915
contig_1509	54443	35.5792	5.35441	15.0208	4.07121	4.15695	6.87479	28.5402	0	0	1.83654	2.61035	16.4519	182.38	0.990293	13.4079
contig_151	110439	36.7063	11.454	262.751	11.5279	33.8114	2.35	251.158	0.702518	6.97599	1.15001	28.0147	7.54229	1746.86	1.97955	99.4031
contig_1510	2790	332.07	45.0795	85.3531	5.05568	0.932469	144.479	6520.85	19.4023	683.736	26.0705	32.2468	84.9439	550.102	7.03864	11.9379
contig_1511	18985	7.71553	0.552801	0.607691	2.88452	2.98716	3.52126	22.6858	0	0	0	0	0.0551633	0.0521234	0.701779	1.1649
contig_1512	8236	6.41417	1.54044	1.18865	4.70183	5.55292	0.0706159	0.0656424	0	0	0.0805095	0.0740332	0.0207767	0.0403809	0	0
contig_1513	3036	7.02633	0	0	7.02633	1.40314	0	0	0	0	0	0	0	0	0	0
contig_1514	8416	71.7998	7.16949	9.60548	2.85241	0.963376	17.6666	11.1744	0.0156061	0.0153648	5.81817	1.86347	37.3465	38.7485	0.931043	0.409955
contig_1515	37076	49.3213	2.43398	21.1838	8.68773	17.6297	9.59468	93.9492	0.385501	3.03449	15.5751	138.641	2.11009	7.68594	10.5342	103.684
contig_1516	3088	13.4326	1.89823	14.7317	2.54118	2.38998	5.41491	35.312	0	0	3.06365	8.17858	0	0	0.514636	0.249873
contig_1517	6347	6.80491	0.890915	0.551054	5.78667	3.90775	0.072293	0.137458	0	0	0.018396	0.0180605	0	0	0.0366306	0.0352951
contig_1518	13683	10.4752	6.55125	34.5642	2.77758	2.61088	0.112761	0.100036	0.57866	0.861112	0.218946	0.428259	0.236016	0.532643	0	0
contig_1519	7538	31.8569	0.215485	0.169076	2.63319	1.12115	5.19139	4.53886	0	0	12.1064	12.9548	1.65309	0.837366	10.0574	18.6805
contig_152	205243	119.789	37.1545	6430.06	14.8686	26.7892	19.4785	2080.45	7.86371	560.432	4.73514	110.166	17.87	990.234	17.8188	744.548
contig_1520	24315	179.705	52.6582	4313.16	5.6454	9.77297	83.106	1818.89	8.88479	24.0022	22.3145	174.393	0.174426	0.196639	6.92129	17.5469
contig_1521	20463	65.5459	9.73578	72.8891	2.91675	2.06872	24.3251	208.481	0.045045	0.326846	11.0161	37.0261	17.4437	92.6873	0.0633584	0.131125
contig_1522	6065	10.9011	2.98005	6.83608	2.95351	3.09009	2.40169	6.77807	0.495858	0.528672	1.8585	3.29216	0	0	0.211496	0.367979
contig_1523	63682	229.973	3.3409	15.8796	6.99736	9.22199	166.003	2323.07	1.86674	2.1603	3.15164	15.2102	2.67358	4.23015	45.9398	339.05
contig_1524	18205	6.46857	3.3023	43.3311	2.76173	1.91425	0.346275	1.11794	0	0	0.0409859	0.0580532	0	0	0.0172805	0.0169884
